audio_id,audio,gender,transcription
train_hindifullfemale_00077_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00077_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, unheM kAshI se be panAha muhabbata hai 
train_hindifullfemale_00078_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00078_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," vo shahanAI ko, apanI prastuti kA eka vAdya yantra nahIM mAnate, balki, use sakhI, aura mahabUbA kahate haiM "
train_hindifullfemale_00079_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00079_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," apanI patnI ke guzara jAne ke bAda se, unakI yaha mahabUbA hI, unake sirahAne bistara para, sAtha sotI hai, aura apane premI ko do eka kShaNa, khuda kI khushI baTorane kA, bahAnA detI hai "
train_hindifullfemale_00080_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00080_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ve Aja bhI, bachapana meM kachau.DI khilAne vAlI kulasuma ko, pUrI vyagratA se yAda karate haiM "
train_hindifullfemale_00081_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00081_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," apane ba.De bhAI, shamsuddIna kA jaba bhI zikra karate haiM, bhItara ke jazbAta, donoM A.NkhoM kI koroM meM, pAnI banakara, Thahara jAtA hai "
train_hindifullfemale_00082_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00082_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ha.DahA sarAya se alaga, ve kahIM jAnA nahIM chAhate, phira vo lAhaura ho, yA landana, koI farka nahIM pa.DatA "
train_hindifullfemale_00083_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00083_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," apane bhare pUre kunabe ke sAtha rahanA, aura pA.NchoM vakta kI namAza meM saMgIta kI shuddhatA ko milA denA, unheM bakhUbI AtA hai "
train_hindifullfemale_00084_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00084_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, gaMgA ke pAnI ke liye unakI shraddhA dekhate banatI hai 
train_hindifullfemale_00085_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00085_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," desha meM, jaba bhI koI fasAda hotA hai, to hara eka se ustAda kahane lagate haiM, ki bhaiyA, gaMgA ke pAnI ko ChU lo, aura surIle bana jAo, phira la.Da nahIM pAoge "
train_hindifullfemale_00086_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00086_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ve prema ko itane nazadIka se mahasUsa karate haiM, ki prema kA vitAna rachane vAle rAgoM ke pIChe pagalAye se ghUmate haiM "
train_hindifullfemale_00087_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00087_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," apane kamare meM jaba baiThate haiM, taba Upara AsamAna kI ora tAkanA, unakI fitarata meM shAmila hai "
train_hindifullfemale_00088_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00088_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," lagatA hai unakI shahanAI ke sAta suroM ne hI, Upara sAta AsamAna rachA hai "
train_hindifullfemale_00089_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00089_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," khudA aura sura, saMgIta aura azAna, jaise unake sharIra kA pAnI, aura rUha hai "
train_hindifullfemale_00090_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00090_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," unakA pUrA sharIra, aura vyaktitva hI, jaise laya kA bAgIchA hai, jise unhoMne DheroM gharAnoM se, achChe achChe phUla to.Dakara, sajAyA huA hai "
train_hindifullfemale_00091_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00091_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," isa bAgIche meM, Apa shurU se anta taka ghUma Aiye, to duniyA bhara kI sundara chIzoM ke sAtha, eka ananyatA mahasUsa kareMgeM "
train_hindifullfemale_00092_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00092_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," kula milAkara kissA kotAha ye, ki bismillA khAna, sirfa eka kalAkAra nahIM haiM, vo mAnavIya garimA kI sabase saralatama abhi vyakti haiM "
train_hindifullfemale_00093_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00093_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," unake sAtha hone meM, hameM apane ko tho.DA ba.DA karane meM, madada milatI hai "
train_hindifullfemale_00094_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00094_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, AdhA gA.Nva upanyAsa kI pahalI paMkti hai 
train_hindifullfemale_00095_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00095_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," gAzIpura ke purAne tele meM, aba eka skUla hai, jahAM gaMgA kI laharoM kI AvAza to AtI hai, lekina, itihAsa ke gunagunAne, yA ThaMDI sAMseM, lene kI AvAza, nahIM AtI "
train_hindifullfemale_00096_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00096_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ajIba sI paMkti nahIM hai, gaMgA kI lahareM, jitanI mUrta aura yathArtha haiM, itihAsa utanA hI amUrta "
train_hindifullfemale_00097_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00097_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," gaMgA kI laharoM kA, kyA koI itihAsa nahIM, bilAshaka hai, rAhI mAsUma razA, tIsarI hI paMkti meM batA dete haiM "
train_hindifullfemale_00098_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00098_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, gaMdale pAnI kI ina mahAna dhArAoM ko na jAne kitanI kahAniyA.N yAda hoMgI 
train_hindifullfemale_00099_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00099_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," islAma aura anya kisI bhI dhArmika asmitA ke saMdarbha meM, yaha dekhA jA sakatA hai ki, ve ilAkAI AdhAra para badalatI rahatI haiM, aura dUsare, unake bhItara ke kaI dvaMda, dekhe jA sakate haiM "
train_hindifullfemale_00100_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00100_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," rAShTravAda sAmudAyika pahachAna kI talAsha meM, AsAnI se dharma kI ora mu.DatA hai "
train_hindifullfemale_00101_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00101_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," rAhI mAsUma razA, usa sAMskRRitika pahachAna ko talAshane kA prayAsa karate haiM, jo zamIna se upajI hai, dharma se nahIM "
train_hindifullfemale_00102_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00102_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," lauMDA ThiTholI aura ha.NsI kara rahA thA, to funnana miyA.N ne uThakara eka aisA tamAchA mArA, ki ustAda jI ke bAyeM kI gamaka daba gaI "
train_hindifullfemale_00103_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00103_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, mahafila meM sannATA ChA gayA 
train_hindifullfemale_00104_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00104_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," taba funnana miyA.N, shAMti se kahate haiM, vo gAliba kI gazala gA rahI thI "
train_hindifullfemale_00105_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00105_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," isake bAda, khAna sAhaba ko lAkha samajhAyA jAtA hai, ki funnana miyA.N kA thappaDa, usa lauMDe ke mu.Nha para nahIM paDA thA "
train_hindifullfemale_00106_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00106_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," shAyada use gAMdhI jI se adhika, isa TopI kI zarUrata thI, jisakI vajaha se sarakArI loga, usase Darane lage the "
train_hindifullfemale_00107_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00107_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," vo koI kAma nahIM karatA thA, aura ArAma se thA "
train_hindifullfemale_00108_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00108_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," pahale vo dina rAta kAma kiyA karatA thA, aura beArAma thA "
train_hindifullfemale_00109_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00109_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, aba vo eka lIDara thA 
train_hindifullfemale_00110_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00110_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," gaMgaulI meM to, kabhI koI aMgreja dekhA nahIM gayA "
train_hindifullfemale_00111_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00111_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," vahA.N jaba rAShTravAdI Andolana kI lehara AI, to loga, AzAdI ke KayAla se nahIM, apane apane, aura bahuta vAjiba kAraNoM se, usase ju.De "
train_hindifullfemale_00112_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00112_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," bhArata ChoDo Andolana ke AsapAsa, bhI.Da, thAne ko ghera letI hai "
train_hindifullfemale_00113_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00113_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," isa majame meM, aise loga kama the, jinheM hindustAna Cho.Da do ke nAre kI khabara rahI ho "
train_hindifullfemale_00114_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00114_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," unameM aise loga bhI nahIM the, jinheM AzAdI kA mahafUma patA ho "
train_hindifullfemale_00115_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00115_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," godAna, ChattIsa meM AyA thA, lekina chUMki rAyasAhaba kAMgresa kI membarI meM, jela bhI ho Ae the "
train_hindifullfemale_00116_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00116_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," isalie saiMtAlIsa ke bAda bhI unakI riyAsata, badale rUpa meM chalatI rahI hogI, aisA hama mAna sakateM haiM "
train_hindifullfemale_00117_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00117_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," funnana miyA.N ise jhela nahIM pAte, aura bIcha takarIra meM kha.De ho jAte haiM "
train_hindifullfemale_00118_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00118_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," unakI vo gU.NjatI AvAza, isa upanyAsa se bAhara nikalakara AtI hai "
train_hindifullfemale_00119_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00119_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," funnana miyA.N kA la.DakA, bahAdurI se, la.Date la.Date hue, kAma A gayA, to isameM kauna sI tAjjuba kI bAta hai "
train_hindifullfemale_00120_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00120_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," gulazAra kI smRRiti daMsha kI yaha kavitAe.N, da rasala, unakI bhAShA meM, bharosA karane kI vajaha se hI, likhI gayI haiM "
train_hindifullfemale_00121_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00121_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ve chAhate to, AsAnI se, DheroM kavitAoM ko, kisI filma kI paTakathA kI shakla dekara, chitrita kara sakate the "
train_hindifullfemale_00122_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00122_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," isa bAta se gulazAra kA kahAnIkAra bhI, gaharAI se bhIgA huA hai "
train_hindifullfemale_00123_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00123_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," unakI gazaleM bhI, isa bAta se aChUtI nahIM haiM "
train_hindifullfemale_00124_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00124_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," kuCha gazaloM kI paMktiyA.N, isI sandarbha meM dhyAna dene yogya haiM "
train_hindifullfemale_00125_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00125_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ve apane Arambhika jIvana kI, nitAnta sahaja aura AtmIya chIzoM ko, shAyarI ke parivAra kA sadasya banAte haiM "
train_hindifullfemale_00126_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00126_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ye saba milakara, gulazAra kI kavitA aura shAyarI kA Anandaloka, gaढ़tI haiM "
train_hindifullfemale_00127_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00127_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ina bimboM ke dvArA, ve behada mAmUlI sI lagatI bAta meM bhI, jIvana kA eka ba.DA fala safA darja karate haiM "
train_hindifullfemale_00128_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00128_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," isa artha meM, ve hindI aura urdU kI milanabhUmi para kha.De hue, akele aise lokadharmI shAyara haiM "
train_hindifullfemale_00129_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00129_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," eka anUThe DhaMga kI rUmAniyata aura begAnepana ke mishraNa ke bAvajUda, gulazAra kI kavitAe.N, sAdhAraNa AdamI ke saMvAda meM, apanI pahachAna DhU.Nढ़tI haiM "
train_hindifullfemale_00130_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00130_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," eka hada taka, hama yaha AsAnI se kaha sakate haiM ki, nihAyata sAdhAraNa jIvana jIne vAle samAja kI chaukhaTa para jAkara, gulazAra kI kavitA, apanA shikhara pAtI hai "
